weather,precipitation,temp_max,temp_min,wind
rain,-0.2770857779197117,-0.8106341467165347,-0.7708492623708979,-0.2703474051969967
fog,-0.49491652038894324,0.5458339083874018,0.9709243715575947,-0.8274313753903355
rain,-0.41113546559308495,0.6069360730317231,0.7793292718254605,-0.061440916374494364
sun,-0.49491652038894324,0.20366178637920185,-0.3876590629066295,0.5652785500930119
fog,-0.49491652038894324,0.14255962173488015,-0.3876590629066295,-0.3399829014711638
rain,-0.4446478875114283,0.753581268178095,0.3961390723611923,0.21710106872217505
rain,-0.32735441079722666,-0.40735986006401304,0.10003755459334845,1.6794464904796895
sun,-0.49491652038894324,0.27698438395238734,-0.09155754513878585,-1.0363378642128376
sun,-0.49491652038894324,1.1568555548306163,0.8838356898611701,-0.2703474051969967
sun,-0.49491652038894324,-0.40735986006401304,-0.17864622683521048,0.4956430538188445
sun,-0.49491652038894324,2.378898847717046,1.946317606557551,0.14746557244800762
rain,1.7671719590992307,0.3380865485967088,1.162519471289729,1.6098109942055225
rain,2.6049825070578136,-0.06518773805581274,0.5877341720933265,2.1668949643988613
sun,-0.49491652038894324,-0.6762093844990275,-1.45014097960301,-0.3399829014711638
sun,-0.49491652038894324,-0.615107219854706,-1.4327232432637251,-0.1310764126486618
sun,-0.49491652038894324,-0.40735986006401304,-0.9624443621030323,-0.4096183977453312
rain,-0.19330472312385338,-0.2729350978465059,-0.09155754513878585,0.9830915277380159
sun,-0.49491652038894324,2.171151487926353,1.3541145710218634,0.42600755754467706
sun,-0.49491652038894324,0.14255962173488015,0.7793292718254605,-0.1310764126486618
rain,2.052027545405149,0.6069360730317231,1.2670258893254387,0.5652785500930119
sun,-0.49491652038894324,-0.2729350978465059,-0.3876590629066295,-0.4096183977453312
sun,-0.49491652038894324,0.14255962173488015,0.7793292718254605,-0.3399829014711638
sun,-0.49491652038894324,-1.4216557931597493,-2.007508542460128,0.8438205351896817
sun,-0.49491652038894324,0.4114091461698947,0.5877341720933265,-0.4096183977453312
rain,-0.41113546559308495,0.4114091461698947,1.0754307895933046,1.2616335128346856
rain,-0.4446478875114283,0.6069360730317231,1.4586209890575728,-0.061440916374494364
sun,-0.49491652038894324,0.3380865485967088,0.4832277540576169,-0.20071190892282922
sun,-0.49491652038894324,1.767877201273831,1.3541145710218634,-0.3399829014711638
rain,1.2477294193649093,-0.8839567442897204,-0.09155754513878585,0.14746557244800762
sun,-0.49491652038894324,0.6802586706049091,0.9709243715575947,0.3563720612705099
rain,-0.4446478875114283,-0.5417846222815202,-0.3876590629066295,-1.5237863381320091
sun,-0.49491652038894324,0.6802586706049091,0.9709243715575947,-0.20071190892282922
sun,-0.49491652038894324,1.8289793659181526,1.4586209890575728,-0.4096183977453312
rain,-0.32735441079722666,1.2179577194749378,1.7547225068254164,-1.1756088567611724
rain,0.27586918373295305,-0.8106341467165347,-0.8579379440673226,0.21710106872217505
rain,-0.32735441079722666,-0.3340372624908273,-0.09155754513878585,-0.6185248865678336
snow,1.800684381017574,-0.7495319820722132,-0.8579379440673226,1.8187174830280244
sun,-0.49491652038894324,2.2444740854995384,1.6502160887897073,-0.4096183977453312
rain,2.5714700851394707,-0.06518773805581274,0.4832277540576169,0.9134560314638488
sun,-0.49491652038894324,1.633452439056324,1.6502160887897073,0.07783007617384019
sun,-0.49491652038894324,0.9491081950399235,0.6922405901290359,-0.6185248865678336
sun,-0.49491652038894324,0.8146834328224165,1.3541145710218634,0.7741850389155139
rain,-0.07601124640965176,-0.19961250027331992,0.012948872896923818,-0.1310764126486618
rain,-0.49491652038894324,-0.7495319820722132,-0.9624443621030323,0.2867365649963425
snow,0.8623365673039611,-1.3605536285154278,-1.1540394618351664,1.6794464904796895
sun,-0.49491652038894324,-0.40735986006401304,0.29163265432548274,0.8438205351896817
rain,0.007769808386206531,-0.8106341467165347,-0.17864622683521048,0.9134560314638488
rain,0.19208812893709473,0.06923702416169444,0.7793292718254605,1.5401754979313553
rain,0.44343129332466963,0.06923702416169444,0.6922405901290359,-1.5237863381320091
rain,-0.19330472312385338,-0.7495319820722132,-1.45014097960301,-1.0363378642128376
rain,0.19208812893709473,-0.06518773805581274,0.3961390723611923,-0.8970668716645029
fog,-0.49491652038894324,-0.0040855734114912745,-0.3876590629066295,-0.6185248865678336
sun,-0.49491652038894324,1.633452439056324,1.4586209890575728,-0.9667023679386703
rain,2.956862937200419,-0.13851033562899845,0.4832277540576169,1.1919980165605184
rain,1.1304359426507076,-0.8106341467165347,-0.3876590629066295,0.9830915277380159
sun,-0.49491652038894324,0.4114091461698947,0.6922405901290359,-0.4096183977453312
sun,-0.49491652038894324,-0.9450589089340419,-1.258545879870876,-0.6185248865678336
sun,-0.49491652038894324,-0.19961250027331992,0.10003755459334845,-1.3845153455836745
drizzle,-0.49491652038894324,1.2179577194749378,1.3541145710218634,0.42600755754467706
sun,-0.49491652038894324,1.0224307926131093,0.3961390723611923,-0.9667023679386703
sun,-0.49491652038894324,0.8146834328224165,1.8418111885218411,-1.8023283232286786
rain,-0.4446478875114283,0.27698438395238734,0.3961390723611923,-0.3399829014711638
sun,-0.49491652038894324,1.9023019634913385,1.4586209890575728,-0.47925389401949864
rain,-0.10952366832799512,-0.6762093844990275,-0.6663428443351884,-0.20071190892282922
sun,-0.49491652038894324,1.9023019634913385,2.0334062882539756,-1.0363378642128376
fog,-0.49491652038894324,0.6069360730317231,0.5877341720933265,-1.2452443530353399
sun,-0.49491652038894324,1.0224307926131093,1.4586209890575728,-0.8274313753903355
rain,-0.36086683271557,-0.40735986006401304,-0.28315264487092,-0.4096183977453312
sun,-0.49491652038894324,1.1568555548306163,1.162519471289729,-0.9667023679386703
sun,-0.49491652038894324,1.6945546037006456,0.5877341720933265,0.7045495426413468
rain,4.448165712566697,-0.13851033562899845,0.012948872896923818,3.350698401059707
rain,0.007769808386206531,-0.4684620247083345,-0.6663428443351884,-0.7577958791161681
sun,-0.49491652038894324,0.6069360730317231,0.5877341720933265,-0.8274313753903355
fog,-0.49491652038894324,1.4257050792656312,1.162519471289729,-0.5488893902936661
sun,-0.49491652038894324,-0.9450589089340419,-0.5792541626387638,-0.8274313753903355
rain,0.22560055085543806,-0.06518773805581274,0.5877341720933265,-0.2703474051969967
sun,-0.49491652038894324,0.4725113108142162,0.20454397262905796,-0.5488893902936661
drizzle,-0.49491652038894324,-1.3605536285154278,-1.3456345615673007,-0.8274313753903355
rain,0.8623365673039611,0.4114091461698947,1.0754307895933046,0.42600755754467706
rain,4.917339619423503,-0.19961250027331992,0.012948872896923818,-0.3399829014711638
sun,-0.49491652038894324,-1.2261288662979206,-1.5198119249601498,-1.105973360487005
rain,1.800684381017574,-0.06518773805581274,0.4832277540576169,0.14746557244800762
rain,0.30938160565129635,-0.6762093844990275,-0.9624443621030323,1.1223625202863508
rain,4.096285282424091,-0.5417846222815202,-0.09155754513878585,0.8438205351896817
rain,-0.2770857779197117,-0.5417846222815202,-0.17864622683521048,-0.8970668716645029
sun,-0.49491652038894324,-0.615107219854706,-1.3282168252280158,0.7741850389155139
sun,-0.49491652038894324,-0.8839567442897204,-0.8579379440673226,-1.4541508418578417
sun,-0.49491652038894324,1.0835329572574308,0.7793292718254605,-0.5488893902936661
rain,2.739032194731187,1.1568555548306163,2.0334062882539756,-0.1310764126486618
sun,-0.49491652038894324,0.14255962173488015,0.3961390723611923,-0.1310764126486618
rain,-0.41113546559308495,-0.40735986006401304,-0.5792541626387638,1.3312690091088528
rain,-0.15979230120551008,0.20366178637920185,0.29163265432548274,-1.314879849309507
fog,-0.49491652038894324,0.20366178637920185,0.20454397262905796,-1.0363378642128376
fog,-0.49491652038894324,-0.19961250027331992,-0.8579379440673226,0.21710106872217505
sun,-0.49491652038894324,0.9491081950399235,0.3961390723611923,0.2867365649963425
sun,-0.49491652038894324,1.4257050792656312,1.2670258893254387,-0.5488893902936661
rain,3.0741564139146202,0.888006030395602,1.6502160887897073,-0.4096183977453312
rain,-0.4446478875114283,-0.7495319820722132,-0.3876590629066295,-1.314879849309507
drizzle,-0.49491652038894324,-0.8839567442897204,-1.049533043799457,-0.9667023679386703
rain,-0.24357335600136837,-0.9450589089340419,-0.9624443621030323,-0.20071190892282922
sun,-0.49491652038894324,0.888006030395602,0.8838356898611701,-0.7577958791161681
rain,-0.4446478875114283,0.753581268178095,0.9709243715575947,-1.1756088567611724
drizzle,-0.49491652038894324,0.6802586706049091,-0.17864622683521048,0.8438205351896817
rain,-0.49491652038894324,0.3380865485967088,0.29163265432548274,1.0527270240121835
rain,2.135808600201007,-0.5417846222815202,-0.09155754513878585,0.5652785500930119
rain,1.3315104741607677,-0.06518773805581274,0.7793292718254605,1.1223625202863508
rain,0.8623365673039611,-0.13851033562899845,0.012948872896923818,1.8187174830280244
sun,-0.49491652038894324,2.440001012361367,1.946317606557551,-0.4096183977453312
sun,-0.49491652038894324,0.4725113108142162,0.7793292718254605,0.9134560314638488
rain,2.5714700851394707,-0.5417846222815202,-0.7708492623708979,1.0527270240121835
sun,-0.49491652038894324,0.8146834328224165,1.162519471289729,0.2867365649963425
rain,-0.49491652038894324,-0.6762093844990275,-0.28315264487092,1.6098109942055225
rain,2.6049825070578136,-0.6762093844990275,-0.3876590629066295,1.3312690091088528
fog,-0.49491652038894324,1.2912803170481237,1.5631274070932824,0.2867365649963425
drizzle,-0.49491652038894324,-1.6294031529504425,-1.258545879870876,-0.8970668716645029
sun,-0.49491652038894324,-0.8839567442897204,-1.049533043799457,1.0527270240121835
sun,-0.49491652038894324,1.6945546037006456,1.2670258893254387,-1.0363378642128376
rain,1.214216997446566,0.6802586706049091,1.0754307895933046,1.0527270240121835
sun,-0.49491652038894324,-0.13851033562899845,-0.28315264487092,-0.6185248865678336
sun,-0.49491652038894324,-1.0794836711515492,-1.049533043799457,-1.1756088567611724
sun,-0.49491652038894324,1.3646029146213097,0.9709243715575947,0.14746557244800762
sun,-0.49491652038894324,1.6945546037006456,1.4586209890575728,-0.6881603828420007
sun,-0.49491652038894324,0.3380865485967088,0.8838356898611701,0.3563720612705099
sun,-0.49491652038894324,-0.615107219854706,-0.09155754513878585,0.3563720612705099
rain,3.895210750914031,-0.19961250027331992,0.4832277540576169,0.4956430538188445
sun,-0.49491652038894324,0.9491081950399235,1.7547225068254164,-0.1310764126486618
sun,-0.49491652038894324,1.3646029146213097,0.5877341720933265,-0.20071190892282922
sun,-0.49491652038894324,1.4257050792656312,0.9709243715575947,0.14746557244800762
rain,-0.36086683271557,-0.5417846222815202,0.20454397262905796,3.00252091968887
sun,-0.49491652038894324,1.0835329572574308,0.9709243715575947,0.7741850389155139
fog,-0.49491652038894324,-1.0183815065072277,-1.049533043799457,-0.2703474051969967
sun,-0.49491652038894324,1.3646029146213097,1.0754307895933046,-0.4096183977453312
rain,3.459549265975569,-0.2729350978465059,0.4832277540576169,0.9830915277380159
sun,-0.49491652038894324,-0.7495319820722132,-0.6663428443351884,-1.0363378642128376
sun,-0.49491652038894324,0.6802586706049091,-0.3876590629066295,-0.6185248865678336
sun,-0.49491652038894324,1.633452439056324,1.2670258893254387,0.07783007617384019
sun,-0.49491652038894324,1.633452439056324,1.8418111885218411,-0.7577958791161681
sun,-0.49491652038894324,1.8289793659181526,1.3541145710218634,-0.7577958791161681
rain,-0.025742613532136818,0.20366178637920185,0.7793292718254605,0.9134560314638488
sun,-0.49491652038894324,0.8146834328224165,1.162519471289729,-0.47925389401949864
fog,-0.49491652038894324,0.8146834328224165,1.3541145710218634,-0.5488893902936661
rain,1.0801673097731928,-0.3340372624908273,-0.09155754513878585,3.00252091968887
rain,1.6331222714258573,-0.2729350978465059,0.10003755459334845,1.2616335128346856
rain,2.1860772330785223,-0.13851033562899845,0.29163265432548274,0.07783007617384019
sun,-0.49491652038894324,0.4114091461698947,0.8838356898611701,-0.7577958791161681
sun,-0.49491652038894324,-0.5417846222815202,-1.1540394618351664,0.2867365649963425
sun,-0.49491652038894324,0.4725113108142162,0.7793292718254605,-0.5488893902936661
sun,-0.49491652038894324,1.4257050792656312,0.7793292718254605,-1.1756088567611724
sun,-0.49491652038894324,1.3646029146213097,0.7793292718254605,-0.1310764126486618
sun,-0.49491652038894324,0.6069360730317231,1.162519471289729,-0.6881603828420007
sun,-0.49491652038894324,1.1568555548306163,1.0754307895933046,-0.6185248865678336
rain,-0.24357335600136837,-0.19961250027331992,0.20454397262905796,1.2616335128346856
sun,-0.49491652038894324,-0.19961250027331992,-1.049533043799457,-1.2452443530353399
rain,-0.4446478875114283,0.3380865485967088,0.9709243715575947,-0.4096183977453312
rain,0.19208812893709473,-0.5417846222815202,0.012948872896923818,-1.5237863381320091
sun,-0.49491652038894324,-0.4684620247083345,-0.6663428443351884,0.42600755754467706
sun,-0.49491652038894324,-0.19961250027331992,-0.09155754513878585,1.0527270240121835
rain,0.14181949605957977,-0.19961250027331992,0.20454397262905796,-1.0363378642128376
rain,1.3817791070382826,-0.7495319820722132,-0.47474774460305424,1.6098109942055225
sun,-0.49491652038894324,1.767877201273831,1.6502160887897073,-1.105973360487005
sun,-0.49491652038894324,-0.8106341467165347,-0.7708492623708979,-1.314879849309507
rain,-0.2770857779197117,0.27698438395238734,0.4832277540576169,0.008194579899673069
sun,-0.49491652038894324,0.8146834328224165,1.162519471289729,-0.2703474051969967
rain,0.22560055085543806,-0.4684620247083345,-0.3876590629066295,2.236530460673029
fog,-0.49491652038894324,-0.19961250027331992,-0.47474774460305424,-1.6630573306803438
rain,-0.19330472312385338,0.06923702416169444,0.9709243715575947,1.0527270240121835
rain,-0.49491652038894324,0.4725113108142162,0.6922405901290359,0.14746557244800762
rain,-0.32735441079722666,0.3380865485967088,0.3961390723611923,-0.6185248865678336
rain,0.476943715243013,-0.8839567442897204,-0.9624443621030323,-0.4096183977453312
rain,0.476943715243013,0.6069360730317231,1.2670258893254387,1.2616335128346856
sun,-0.49491652038894324,1.2912803170481237,1.162519471289729,-0.47925389401949864
rain,0.007769808386206531,-0.8106341467165347,-0.8579379440673226,-0.20071190892282922
rain,-0.41113546559308495,-1.2872310309422421,-1.1540394618351664,-0.5488893902936661
rain,-0.2770857779197117,-0.19961250027331992,0.3961390723611923,-0.061440916374494364
sun,-0.49491652038894324,1.4990276768388167,1.3541145710218634,-0.7577958791161681
rain,-0.19330472312385338,0.8146834328224165,1.8418111885218411,-1.5237863381320091
sun,-0.49491652038894324,-0.5417846222815202,-0.5792541626387638,-1.105973360487005
rain,-0.24357335600136837,-0.6762093844990275,-0.3876590629066295,1.2616335128346856
fog,-0.49491652038894324,0.06923702416169444,0.3961390723611923,-0.20071190892282922
fog,-0.49491652038894324,0.06923702416169444,0.5877341720933265,1.2616335128346856
rain,-0.32735441079722666,0.4725113108142162,0.3961390723611923,0.5652785500930119
rain,-0.49491652038894324,1.6945546037006456,1.3541145710218634,-0.2703474051969967
rain,-0.41113546559308495,-0.9450589089340419,-0.47474774460305424,2.0972594681246943
rain,-0.4446478875114283,0.6069360730317231,0.9709243715575947,-0.4096183977453312
fog,-0.49491652038894324,0.8146834328224165,0.4832277540576169,-1.314879849309507
sun,-0.49491652038894324,0.8146834328224165,0.5877341720933265,-0.6881603828420007
drizzle,-0.49491652038894324,-1.3605536285154278,-1.45014097960301,-1.8023283232286786
rain,-0.36086683271557,0.4725113108142162,1.0754307895933046,0.4956430538188445
sun,-0.49491652038894324,1.2179577194749378,1.2670258893254387,-0.1310764126486618
rain,0.476943715243013,-0.615107219854706,-0.17864622683521048,2.1668949643988613
sun,-0.49491652038894324,1.4990276768388167,0.9709243715575947,-0.47925389401949864
rain,-0.15979230120551008,-0.9450589089340419,-0.47474774460305424,1.3312690091088528
sun,-0.49491652038894324,0.6069360730317231,0.4832277540576169,0.21710106872217505
sun,-0.49491652038894324,0.20366178637920185,0.20454397262905796,-0.9667023679386703
sun,-0.49491652038894324,1.0224307926131093,1.162519471289729,-0.5488893902936661
rain,-0.2770857779197117,0.4114091461698947,0.8838356898611701,-1.2452443530353399
rain,-0.4446478875114283,0.06923702416169444,0.9709243715575947,0.4956430538188445
rain,3.895210750914031,-0.13851033562899845,0.29163265432548274,0.9830915277380159
rain,0.19208812893709473,-0.5417846222815202,-0.8579379440673226,-0.7577958791161681
rain,0.6109934029163863,-0.40735986006401304,0.20454397262905796,-0.9667023679386703
rain,0.1083070741412365,-0.6762093844990275,0.012948872896923818,0.4956430538188445
sun,-0.49491652038894324,-0.7495319820722132,-0.8579379440673226,-0.4096183977453312
sun,-0.49491652038894324,0.3380865485967088,-0.09155754513878585,-1.0363378642128376
rain,2.956862937200419,-0.2729350978465059,-0.28315264487092,0.42600755754467706
sun,-0.49491652038894324,-0.3340372624908273,-0.17864622683521048,2.306165956947196
rain,0.9126052001814762,-0.0040855734114912745,0.5877341720933265,-0.1310764126486618
sun,-0.49491652038894324,0.753581268178095,0.5877341720933265,-0.6881603828420007
sun,-0.49491652038894324,1.633452439056324,0.4832277540576169,0.4956430538188445
sun,-0.49491652038894324,-0.7495319820722132,-1.049533043799457,-1.314879849309507
rain,-0.32735441079722666,-0.19961250027331992,-0.09155754513878585,0.7045495426413468
sun,-0.49491652038894324,0.8146834328224165,0.4832277540576169,-0.47925389401949864
rain,-0.2770857779197117,-0.3340372624908273,0.29163265432548274,0.4956430538188445
rain,-0.24357335600136837,-1.152806268724735,-0.5792541626387638,-1.0363378642128376
rain,-0.41113546559308495,-0.3340372624908273,-0.09155754513878585,2.236530460673029
rain,2.3201269207518957,-0.0040855734114912745,0.7793292718254605,2.7239789345922003
snow,0.8623365673039611,-0.5417846222815202,-0.7708492623708979,1.1919980165605184
sun,-0.49491652038894324,-0.8106341467165347,-0.8579379440673226,-1.0363378642128376
drizzle,-0.49491652038894324,0.8146834328224165,1.4586209890575728,-0.4096183977453312
sun,-0.49491652038894324,-1.6294031529504425,-2.007508542460128,-0.4096183977453312
rain,-0.49491652038894324,0.8146834328224165,1.4586209890575728,0.6349140463671791
sun,-0.49491652038894324,-0.3340372624908273,-0.5792541626387638,-1.7326928269545114
sun,-0.49491652038894324,1.633452439056324,1.2670258893254387,0.14746557244800762
rain,-0.07601124640965176,-1.0794836711515492,-0.7708492623708979,0.7741850389155139
sun,-0.49491652038894324,-0.2729350978465059,0.012948872896923818,1.8883529793021923
drizzle,-0.49491652038894324,-0.19961250027331992,-0.09155754513878585,0.7741850389155139
rain,-0.49491652038894324,-0.40735986006401304,-0.17864622683521048,-0.1310764126486618
sun,-0.49491652038894324,1.2179577194749378,1.0754307895933046,1.8883529793021923
rain,-0.4446478875114283,-0.40735986006401304,0.10003755459334845,-0.2703474051969967
sun,-0.49491652038894324,2.378898847717046,1.6502160887897073,-0.5488893902936661
sun,-0.49491652038894324,0.4114091461698947,-0.17864622683521048,-1.4541508418578417
snow,0.44343129332466963,-0.7495319820722132,-1.049533043799457,0.3563720612705099
sun,-0.49491652038894324,0.888006030395602,1.162519471289729,-0.9667023679386703
rain,0.05803844126372148,-0.3340372624908273,-0.6663428443351884,0.07783007617384019
rain,0.476943715243013,-0.8106341467165347,-0.09155754513878585,-1.871963819502846
fog,-0.49491652038894324,1.2912803170481237,1.5631274070932824,-0.5488893902936661
rain,0.9461176220998194,-0.8106341467165347,-0.9624443621030323,1.0527270240121835
sun,-0.49491652038894324,-0.13851033562899845,-0.17864622683521048,-0.5488893902936661
sun,-0.49491652038894324,-0.2729350978465059,-0.9624443621030323,-1.6630573306803438
rain,-0.36086683271557,0.14255962173488015,0.012948872896923818,-0.5488893902936661
rain,-0.19330472312385338,-0.8839567442897204,-0.5792541626387638,-0.7577958791161681
sun,-0.49491652038894324,0.20366178637920185,0.10003755459334845,1.0527270240121835
sun,-0.49491652038894324,0.8146834328224165,0.10003755459334845,0.6349140463671791
rain,1.6833909043033726,-0.615107219854706,0.012948872896923818,-0.061440916374494364
rain,-0.49491652038894324,1.6945546037006456,1.5631274070932824,-0.47925389401949864
rain,0.7450430905897596,-0.40735986006401304,-0.28315264487092,0.5652785500930119
rain,0.3931626604471547,-0.3340372624908273,0.10003755459334845,1.5401754979313553
rain,-0.15979230120551008,-0.19961250027331992,0.5877341720933265,1.7490819867538574
rain,-0.49491652038894324,0.9491081950399235,0.8838356898611701,-0.47925389401949864
sun,-0.49491652038894324,1.1568555548306163,0.20454397262905796,1.3312690091088528
rain,-0.41113546559308495,1.1568555548306163,1.162519471289729,0.008194579899673069
sun,-0.49491652038894324,0.5458339083874018,0.29163265432548274,0.4956430538188445
sun,-0.49491652038894324,1.0224307926131093,0.9709243715575947,0.008194579899673069
sun,-0.49491652038894324,1.2179577194749378,0.8838356898611701,-0.9667023679386703
rain,0.527212348120528,-0.8839567442897204,-0.47474774460305424,-0.4096183977453312
sun,-0.49491652038894324,-0.9450589089340419,-1.049533043799457,-1.871963819502846
sun,-0.49491652038894324,1.633452439056324,1.4586209890575728,-0.2703474051969967
rain,0.14181949605957977,-0.06518773805581274,0.012948872896923818,0.7045495426413468
sun,-0.49491652038894324,0.888006030395602,1.162519471289729,-0.6185248865678336
sun,-0.49491652038894324,1.6945546037006456,1.5631274070932824,0.3563720612705099
rain,-0.10952366832799512,1.3646029146213097,1.4586209890575728,-0.20071190892282922
rain,-0.4446478875114283,1.2912803170481237,0.6922405901290359,-0.6185248865678336
rain,0.9461176220998194,-0.5417846222815202,-0.6663428443351884,1.8883529793021923
